id,partner_link,skin,name,lv,grade,hp,atk,hpP,atkP,armP,spdP,energy_ex,hit,miss,crit,unCrit,critTime,unfree,free,allDmgRate,allHarmDec,sklP,decDmg,brk,trueAtk,is_boss,lv_show,scale,is_player_use,skill,equip_6,exskill,is_real_boss
20006028,751017,7309,-1,500,10,48453380816.0,99225692,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,821,,,100303|100502,67543,5|5|5|5,
20006029,755012,,-1,500,10,48816287320.0,99963056,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,822,,,,,5|5|5|5,
20006030,751018,7270,-1,500,10,49262933520.0,96400996,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,822,,,,,5|5|5|5,
20006031,756010,7279,-1,500,10,48561939226.0,99406572,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,822,,,,,5|5|5|5,
20006032,757001,7280,-1,500,10,49294866541.0,96608088,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,822,,,,,5|5|5|5,
20006033,751015,,-1,500,10,49335536450.0,96923972,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,823,,,,,5|5|5|5,
20006034,756006,,-1,500,10,49771385824.0,97028388,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,823,,,,,5|5|5|5,
20006035,751019,,-1,500,10,49806513196.0,96180656,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,823,,,,,5|5|5|5,
20006036,751014,,-1,500,10,48984960585.0,96205228,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,824,,,,,5|5|5|5,
20006037,752017,7248,-1,500,10,49167646368.0,96569612,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,824,,,,,5|5|5|5,
20006038,751013,,-1,500,10,48079157967.0,97351908,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,824,,,,,5|5|5|5,
20006039,755005,,-1,500,10,49382764992.0,99543960,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,824,,,,,5|5|5|5,
20006040,751016,,-1,500,10,49217400432.0,99584040,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,825,,,,,5|5|5|5,
20006041,751012,,-1,500,10,48615488682.0,97014248,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,825,,,,,5|5|5|5,
20006042,755005,,-1,500,10,48762004972.0,98898792,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,825,,,,,5|5|5|5,
20006043,754014,,-1,500,10,49678567739.0,98676752,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,826,,,100303|100502,,5|5|5|5,
20006044,756007,,-1,500,10,48831475413.0,99985972,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,826,,,100303|100502,,5|5|5|5,
20006045,752012,,-1,500,10,49329463423.0,98375916,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,826,,,100303|100502,,5|5|5|5,
20006046,755013,,-1,500,10,48665652676.0,98102176,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,827,,,,67663,5|5|5|5,
20006047,754011,,-1,500,10,49883779025.0,97365656,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,827,,,,,5|5|5|5,
20006048,757001,7280,-1,500,10,48345113056.0,99330988,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,827,,,,,5|5|5|5,
20006049,756012,,-1,500,10,48389989608.0,96219712,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,827,,,,,5|5|5|5,
20006050,754018,,-1,500,10,49171569887.0,96763568,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,828,,,,,5|5|5|5,
20006051,752018,,-1,500,10,49096397350.0,96721872,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,828,,,,,5|5|5|5,
20006052,753017,7263,-1,500,10,48249253372.0,96976676,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,828,,,,,5|5|5|5,
20006053,752017,7248,-1,500,10,49850710510.0,99350784,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,828,,,,,5|5|5|5,
20006054,757002,,-1,500,10,49358847698.0,98377668,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,829,,,,,5|5|5|5,
20006055,752017,7248,-1,500,10,48502892959.0,97137000,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,829,,,,,5|5|5|5,
20006056,755007,,-1,500,10,48845656500.0,96951592,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,829,,,,,5|5|5|5,
20006057,754018,,-1,500,10,49667478701.0,99810632,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,830,,,,,5|5|5|5,
20006058,757002,7310,-1,500,10,49664014160.0,97312988,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,830,,,,,5|5|5|5,
20006059,755012,,-1,500,10,48832925742.0,97071404,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,830,,,,,5|5|5|5,
20006060,757002,,-1,500,10,51063904331.0,102844628,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,831,,,100303|100502,67903,5|5|5|5,
20006061,754015,7178,-1,500,10,50515990205.0,102219100,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,831,,,100303|100502,67903,5|5|5|5,
20006062,753016,7211,-1,500,10,50856005921.0,103575696,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,831,,,100303|100502,67903,5|5|5|5,
20006063,756010,7279,-1,500,10,50167268872.0,102318704,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,831,,,100303|100502,67903,5|5|5|5,
20006064,751017,7309,-1,500,10,50796991125.0,100572396,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,832,,,,,5|5|5|5,
20006065,754018,,-1,500,10,52019143697.0,103158596,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,832,,,,,5|5|5|5,
20006066,755012,,-1,500,10,50445541106.0,101074416,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,832,,,,,5|5|5|5,
20006067,756010,7279,-1,500,10,50651105865.0,102630196,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,832,,,,,5|5|5|5,
20006068,755007,,-1,500,10,51780687839.0,103518032,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,832,,,,,5|5|5|5,
20006069,756012,,-1,500,10,51432440299.0,102879728,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,832,,,,,5|5|5|5,
20006070,756011,7324,-1,500,10,51332581700.0,100634124,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,833,,,,,5|5|5|5,
20006071,756006,,-1,500,10,50066857681.0,101394596,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,833,,,,,5|5|5|5,
20006072,756010,7279,-1,500,10,51379222895.0,102152716,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,833,,,,,5|5|5|5,
20006073,756012,,-1,500,10,50084002529.0,103157600,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,833,,,,,5|5|5|5,
20006074,753009,,-1,500,10,51187847471.0,103902592,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,833,,,,,5|5|5|5,
20006075,757002,,-1,500,10,51888885929.0,102491244,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,834,,,,,5|5|5|5,
20006076,754015,7178,-1,500,10,51121642011.0,102853956,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,834,,,,,5|5|5|5,
20006077,752017,7248,-1,500,10,50050498458.0,100476528,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,834,,,,,5|5|5|5,
20006078,751018,7270,-1,500,10,50628707810.0,101112260,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,834,,,,,5|5|5|5,
20006079,756010,7279,-1,500,10,51690605206.0,102163016,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,834,,,,,5|5|5|5,
20006080,753010,,-1,500,10,51821230021.0,101810536,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,835,,,,,5|5|5|5,
20006081,751013,,-1,500,10,51233771949.0,102056180,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,835,,,,,5|5|5|5,
20006082,755005,,-1,500,10,50846918402.0,100793072,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,835,,,,,5|5|5|5,
20006083,753009,,-1,500,10,51281230160.0,102644624,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,835,,,,,5|5|5|5,
20006084,757002,,-1,500,10,50156303237.0,101257200,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,836,,,100303|100502,,5|5|5|5,
20006085,756008,7224,-1,500,10,51820321953.0,100410712,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,836,,,100303|100502,,5|5|5|5,
20006086,754016,,-1,500,10,51529575898.0,100151532,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,836,,,100303|100502,,5|5|5|5,
20006087,751018,7270,-1,500,10,51708544648.0,102821860,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,836,,,100303|100502,,5|5|5|5,
20006088,754014,,-1,500,10,51303678346.0,102657996,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,836,,,100303|100502,,5|5|5|5,
20006089,757003,7321,-1,500,10,50729002204.0,103335284,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,837,,,,,5|5|5|5,
20006090,757002,,-1,500,10,50898242355.0,100345276,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,837,,,,,5|5|5|5,
20006091,754011,,-1,500,10,51799305358.0,103936380,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,837,,,,,5|5|5|5,
20006092,754015,7178,-1,500,10,51159207740.0,100779164,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,837,,,,,5|5|5|5,
20006093,751019,7326,-1,500,10,50150452392.0,100065420,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,837,,,,,5|5|5|5,
20006094,754014,,-1,500,10,50064279906.0,102835576,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,837,,,,,5|5|5|5,
20006095,753016,7211,-1,500,10,50450297097.0,100516940,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,838,,,,,5|5|5|5,
20006096,755010,7296,-1,500,10,50579849640.0,102451632,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,838,,,,,5|5|5|5,
20006097,752017,7248,-1,500,10,52018835749.0,103055348,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,838,,,,,5|5|5|5,
20006098,756010,7279,-1,500,10,51422684153.0,103713368,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,838,,,,,5|5|5|5,
20006099,752016,,-1,500,10,51215918634.0,102440984,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,838,,,,,5|5|5|5,
20006100,755005,,-1,500,10,50481161571.0,102891672,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,838,,,,,5|5|5|5,
20006101,757003,7321,-1,500,10,50635534109.0,101378308,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,839,,,,,5|5|5|5,
20006102,757002,,-1,500,10,51417345019.0,102347108,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,839,,,,,5|5|5|5,
20006103,751012,,-1,500,10,51861901051.0,101621016,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,839,,,,,5|5|5|5,
20006104,754012,,-1,500,10,50783600508.0,100823284,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,839,,,,,5|5|5|5,
20006105,754017,,-1,500,10,50897503377.0,100600912,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,839,,,,,5|5|5|5,
20006106,751017,7309,-1,500,10,51150251632.0,101393708,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,840,,,,,5|5|5|5,
20006107,751015,,-1,500,10,50780825856.0,103407872,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,840,,,,,5|5|5|5,
20006108,755012,,-1,500,10,51995572709.0,101921120,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,840,,,,,5|5|5|5,
20006109,755011,,-1,500,10,51051195075.0,100912760,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,840,,,,,5|5|5|5,
20006110,751013,,-1,500,10,51899666419.0,101759360,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,840,,,,,5|5|5|5,
20006111,752017,7248,-1,500,10,53048451176.0,105130644,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,841,,,100303|100502,,5|5|5|5,
20006112,751018,7270,-1,500,10,53609582346.0,106801556,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,841,,,100303|100502,,5|5|5|5,
20006113,756010,7279,-1,500,10,52676325061.0,104718120,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,841,,,100303|100502,,5|5|5|5,
20006114,756007,,-1,500,10,52490724887.0,105445520,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,841,,,100303|100502,,5|5|5|5,
20006115,757001,7280,-1,500,10,53738764279.0,106416500,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,841,,,100303|100502,67903,5|5|5|5,
20006116,755013,,-1,500,10,53234536595.0,105394600,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,842,,,,67663,5|5|5|5,
20006117,751011,,-1,500,10,52343707376.0,105601868,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,842,,,,,5|5|5|5,
20006118,752017,7248,-1,500,10,52859555829.0,105763592,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,842,,,,,5|5|5|5,
20006119,753010,,-1,500,10,53889988753.0,106727548,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,843,,,,,5|5|5|5,
20006120,756010,7313,-1,500,10,53568581587.0,107830972,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,843,,,,,5|5|5|5,
20006121,754018,,-1,500,10,52641368900.0,106207732,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,844,,,,,5|5|5|5,
20006122,754016,,-1,500,10,52374344783.0,106989156,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,844,,,,,5|5|5|5,
20006123,755012,,-1,500,10,52984550419.0,105947984,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,845,,,,,5|5|5|5,
20006124,754015,7178,-1,500,10,52794191810.0,106823476,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,845,,,,,5|5|5|5,
20006125,755007,,-1,500,10,52167925289.0,104501072,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,845,,,,,5|5|5|5,
20006126,752014,,-1,500,10,52144691879.0,105201560,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,846,,,100303|100502,,5|5|5|5,
20006127,753016,7211,-1,500,10,53153897357.0,104763864,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,846,,,100303|100502,,5|5|5|5,
20006128,752017,7248,-1,500,10,52059171284.0,105379120,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,846,,,100303|100502,,5|5|5|5,
20006129,751018,7270,-1,500,10,53218276792.0,104227688,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,846,,,100303|100502,,5|5|5|5,
20006130,752016,,-1,500,10,54026034943.0,107505724,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,846,,,100303|100502,,5|5|5|5,
20006131,757003,7321,-1,500,10,53552812673.0,104913192,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,847,,,,,5|5|5|5,
20006132,754015,7178,-1,500,10,53035943801.0,107996712,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,847,,,,,5|5|5|5,
20006133,751017,7309,-1,500,10,52871923424.0,106231604,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,848,,,,,5|5|5|5,
20006134,755011,,-1,500,10,52621978569.0,106148648,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,848,,,,,5|5|5|5,
20006135,754017,,-1,500,10,53379727601.0,105355080,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,849,,,,,5|5|5|5,
20006136,756007,,-1,500,10,53922791763.0,106871896,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,849,,,,,5|5|5|5,
20006137,752013,,-1,500,10,52736210367.0,106571236,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,850,,,,,5|5|5|5,
20006138,756011,7324,-1,500,10,53618385861.0,104086800,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,850,,,,,5|5|5|5,
20006139,755006,,-1,500,10,55307139608.0,111158212,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,851,,,100303|100502,67243,5|5|5|5,
20006140,751018,7270,-1,500,10,55991195901.0,109326488,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,851,,,100303|100502,67243,5|5|5|5,
20006141,756007,,-1,500,10,54178160276.0,111353112,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,851,,,100303|100502,67243,5|5|5|5,
20006142,756011,7324,-1,500,10,54425268738.0,109822144,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,852,,,,,5|5|5|5,
20006143,756010,7313,-1,500,10,55639685101.0,110666720,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,852,,,,,5|5|5|5,
20006144,752019,,-1,500,10,55216099459.0,109247104,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,852,,,,,5|5|5|5,
20006145,754018,7272,-1,500,10,54562121334.0,109382148,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,853,,,,,5|5|5|5,
20006146,755012,,-1,500,10,55216581180.0,109204996,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,853,,,,,5|5|5|5,
20006147,753016,7211,-1,500,10,54992633776.0,108093680,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,853,,,,,5|5|5|5,
20006148,753017,7263,-1,500,10,55284080932.0,110748376,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,853,,,,,5|5|5|5,
20006149,756012,,-1,500,10,54631941004.0,109561372,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,853,,,,,5|5|5|5,
20006150,756011,7324,-1,500,10,55392484828.0,111915832,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,854,,,,,5|5|5|5,
20006151,755011,7312,-1,500,10,54198421717.0,110627328,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,854,,,,,5|5|5|5,
20006152,756010,7313,-1,500,10,54122254546.0,109813468,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,854,,,,,5|5|5|5,
20006153,756012,,-1,500,10,54371286009.0,109505984,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,854,,,,,5|5|5|5,
20006154,754018,7272,-1,500,10,54726321129.0,110645016,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,855,,,,,5|5|5|5,
20006155,757003,7321,-1,500,10,54709432137.0,108826324,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,855,,,,,5|5|5|5,
20006156,757002,7310,-1,500,10,54139204920.0,108612752,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,855,,,,,5|5|5|5,
20006157,751018,7270,-1,500,10,54993856518.0,109238332,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,855,,,,,5|5|5|5,
20006158,756010,7313,-1,500,10,56052290254.0,110812764,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,855,,,,,5|5|5|5,
20006159,756007,,-1,500,10,54119886781.0,111199932,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,856,,,100303|100502,,5|5|5|5,
20006160,753009,,-1,500,10,54928934500.0,111964868,,,1,1,,3200,3200,1920,0,3200,0,1920,0,0,870,890,890,890,,856,,,100303|100502,,5|5|5|5,
