id,partner_link,skin,name,lv,grade,hp,atk,hpP,atkP,armP,spdP,energy_ex,hit,miss,crit,unCrit,critTime,unfree,free,allDmgRate,allHarmDec,sklP,decDmg,brk,trueAtk,is_boss,lv_show,scale,is_player_use,skill,equip_6,exskill,is_real_boss
20004253,751010,7096,-1,500,10,13658514,932676,30.21,34.45,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,423,,,,,,
20004254,752012,7115,-1,500,10,13880791,939315,31.81,25.89,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,423,,,,,,
20004255,752008,7094,-1,500,10,16108409,723273,32.27,39.48,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,423,,,,,,
20004256,751010,7096,-1,500,10,13663036,952981,30.22,35.2,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,423,,,,,,
20004257,753011,7087,-1,500,10,15858936,956807,25.89,44.63,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,423,,,,,,
20004258,753012,7095,-1,500,10,15222031,933587,27.12,42.69,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,424,,,,,,
20004259,752008,7094,-1,500,10,16353005,717044,32.76,39.14,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,424,,,,,,
20004260,754005,,-1,500,10,16358432,726990,25.53,49.77,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,424,,,,,,
20004261,753012,7117,-1,500,10,15205192,921340,27.09,42.13,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,424,,,,,,
20004262,751004,7101,-1,500,10,14056248,966520,34.07,32.41,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,424,,,,,,
20004263,754012,,-1,500,10,14024400,922408,29.24,34,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,424,,,,,,
20004264,753012,7117,-1,500,10,14481135,951957,25.8,43.53,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,425,,,,,,
20004265,751012,7104,-1,500,10,16823748,959813,28.61,42.29,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,425,,,,,,
20004266,753010,7086,-1,500,10,14428380,735904,28.74,33.39,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,425,,,,,,
20004267,755006,7118,-1,500,10,15406628,886688,24.06,42.71,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,425,,,,,,
20004268,754012,,-1,500,10,14935698,957948,31.14,35.31,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,426,,,,,,
20004269,756004,7099,-1,500,10,13702078,725304,29.43,28.27,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,426,,,,,,
20004270,752007,7106,-1,500,10,15781124,935715,36.31,39.75,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,426,,,,,,
20004271,753001,,-1,500,10,14224571,755932,39.02,33.75,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,426,,,,,,
20004272,751010,7096,-1,500,10,15259016,989530,33.75,36.55,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,426,,,,,,
20004273,755005,7079,-1,500,10,17584460,745827,34.59,36.45,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,426,,,,,,
20004274,756005,7083,-1,500,10,15161714,1103638,32.15,38.74,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,427,,,,,,
20004275,754001,7053,-1,500,10,12518464,978668,27.2,44.83,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,427,,,,,,
20004276,752012,7082,-1,500,10,13723700,998453,31.45,27.52,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,427,,,,,,
20004277,752013,7098,-1,500,10,14357684,936545,28.99,32.43,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,427,,,,,,
20004278,751009,7022,-1,500,10,18116838,877680,25.08,56.37,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,428,,,,,,
20004279,752009,7002,-1,500,10,16853867,911996,26.5,37.33,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,428,,,,,,
20004280,753001,,-1,500,10,14228217,779898,39.03,34.82,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,429,,,,,,
20004281,754010,7084,-1,500,10,16058157,1016904,34.17,33.05,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,429,,,,,,
20004282,754012,,-1,500,10,16341016,1010851,34.07,37.26,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,430,,,,,,
20004283,754007,7051,-1,500,10,17444209,794243,41.17,45.91,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,430,,,,,,
20004284,752008,7047,-1,500,10,18120088,783546,36.3,42.77,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,430,,,,,,
20004285,754010,7055,-1,500,10,15771488,1014750,33.56,32.98,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,430,,,,,,
20004286,752013,7098,-1,500,10,14907426,1009609,30.1,34.96,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,431,,,,,,
20004287,754012,,-1,500,10,15544829,1026586,32.41,37.84,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,431,,,,,,
20004288,754010,7084,-1,500,10,15992364,1031981,34.03,33.54,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,431,,,,,,
20004289,751009,7076,-1,500,10,19048685,913336,26.37,58.66,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,431,,,,,,
20004290,751012,7104,-1,500,10,19023007,1035618,32.35,45.63,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,431,,,,,,
20004291,753001,,-1,500,10,15580681,795800,42.74,35.53,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,431,,,,,,
20004292,753012,7095,-1,500,10,16984463,1053429,30.26,48.17,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,432,,,,,,
20004293,751012,7104,-1,500,10,19228820,1026313,32.7,45.22,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,432,,,,,,
20004294,753010,7086,-1,500,10,15452524,797395,30.78,36.18,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,432,,,,,,
20004295,751010,7096,-1,500,10,16335059,1103779,36.13,40.77,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,432,,,,,,
20004296,751012,7104,-1,500,10,18793673,1068300,31.96,47.07,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,432,,,,,,
20004297,755004,7049,-1,500,10,15785593,812226,32.4,32.97,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,433,,,,,,
20004298,756005,7077,-1,500,10,16194503,1174858,34.34,41.24,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,433,,,,,,
20004299,756002,7037,-1,500,10,17832013,973864,26.7435,42.9425,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,433,,,,,,
20004300,755005,7073,-1,500,10,18453770,817443,36.3,39.95,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,433,,,,,,
20004301,755002,7069,-1,500,10,11973135,825054,23.57,47.68,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,433,,,,,,
20004302,756005,7077,-1,500,10,16656664,1177992,35.32,41.35,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,433,,,,,,
20004303,755006,7107,-1,500,10,17090727,968692,26.69,46.66,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,433,,,,,,
20004304,756001,7046,-1,500,10,16515424,1016367,31.47,48.41,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,433,,,,,,
20004305,755001,7033,-1,500,10,18304701,816656,43.79,38.02,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,433,,,,,,
20004306,755002,7069,-1,500,10,12277924,821940,24.17,47.5,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,433,,,,,,
20004307,756003,7113,-1,500,10,13847792,1052867,32.83,46.39,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,434,,,,,,
20004308,755005,7088,-1,500,10,18580862,835859,36.55,40.85,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,434,,,,,,
20004309,756001,7025,-1,500,10,16473440,1015738,31.39,48.38,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,434,,,,,,
20004310,755001,7033,-1,500,10,16908544,819449,40.45,38.15,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,434,,,,,,
20004311,756002,7037,-1,500,10,17698323,1025015,26.543,45.198,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,434,,,,,,
20004312,755006,7118,-1,500,10,17775893,1014158,27.76,48.85,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,434,,,,,,
20004313,756004,7048,-1,500,10,16435044,834857,35.3,32.54,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,434,,,,,,
20004314,755005,7079,-1,500,10,19628101,816625,38.61,39.91,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,434,,,,,,
20004315,756005,7077,-1,500,10,17321610,1195940,36.73,41.98,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,435,,,,,,
20004316,756006,,-1,500,10,17506187,827947,33.96,31.77,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,435,,,,,,
20004317,755006,7107,-1,500,10,17615808,998795,27.51,48.11,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,435,,,,,,
20004318,755005,7073,-1,500,10,19033310,844862,37.44,41.29,1,1,,1200,900,350,0,350,0,500,0,0,300,350,300,300,,435,,,,,,
20004319,752009,7081,-1,500,10,19385127,1004589,30.48,41.12,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,435,,,,,,
20004320,754005,,-1,500,10,19453271,828801,30.36,56.74,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,435,,,,,,
20004321,756005,7077,-1,500,10,15906831,1197079,33.73,42.02,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,435,,,,,,
20004322,756001,7025,-1,500,10,16830303,1035473,32.07,49.32,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,435,,,,,,
20004323,753012,7095,-1,500,10,17674843,1114006,31.49,50.94,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,436,,,,,,
20004324,751010,7066,-1,500,10,16556597,1165777,36.62,43.06,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,436,,,,,,
20004325,755001,7033,-1,500,10,18580588,837277,44.45,38.98,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,436,,,,,,
20004326,753009,7039,-1,500,10,18056207,851938,38.26,39.29,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,436,,,,,,
20004327,751009,7102,-1,500,10,19287065,980287,26.7,62.96,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,436,,,,,,
20004328,753010,7067,-1,500,10,16346140,865056,32.56,39.25,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,436,,,,,,
20004329,755005,7116,-1,500,10,19180737,854683,37.73,41.77,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,436,,,,,,
20004330,751009,7034,-1,500,10,19041462,980442,26.36,62.97,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,437,,,,,,
20004331,753001,,-1,500,10,16430073,859187,45.07,38.36,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,437,,,,,,
20004332,756005,7077,-1,500,10,16232231,1266876,34.42,44.47,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,437,,,,,,
20004333,752011,7097,-1,500,10,16809281,866391,37.87,35.61,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,437,,,,,,
20004334,755001,7033,-1,500,10,17656784,846728,42.24,39.42,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,437,,,,,,
20004335,754009,7100,-1,500,10,17142858,1108642,38.18,47.33,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,437,,,,,,
20004336,756005,7083,-1,500,10,16651948,1257475,35.31,44.14,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,437,,,,,,
20004337,756006,,-1,500,10,18057766,864692,35.03,33.18,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,437,,,,,,
20004338,755006,7107,-1,500,10,18563514,1045299,28.99,50.35,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,437,,,,,,
20004339,755005,7079,-1,500,10,19704356,850386,38.76,41.56,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,437,,,,,,
20004340,751011,7056,-1,500,10,17494541,1022653,38.7,38.49,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,438,,,,,,
20004341,752005,7090,-1,500,10,17181902,874449,36.19,40.14,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,438,,,,,,
20004342,756005,7083,-1,500,10,17340474,1261463,36.77,44.28,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,438,,,,,,
20004343,753010,7086,-1,500,10,17360243,868142,34.58,39.39,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,438,,,,,,
20004344,755005,7088,-1,500,10,20273729,870030,39.88,42.52,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,438,,,,,,
20004345,754009,7042,-1,500,10,17780439,1143543,39.6,48.82,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,438,,,,,,
20004346,755006,7118,-1,500,10,18742810,1064606,29.27,51.28,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,438,,,,,,
20004347,752005,7090,-1,500,10,17742129,863557,37.37,39.64,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,439,,,,,,
20004348,753012,7095,-1,500,10,17635553,1160806,31.42,53.08,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,439,,,,,,
20004349,751011,7056,-1,500,10,17499061,1067821,38.71,40.19,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,440,,,,,,
20004350,751012,7104,-1,500,10,20704794,1156361,35.21,50.95,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,440,,,,,,
20004351,754012,,-1,500,10,17650408,1149212,36.8,42.36,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,440,,,,,,
20004352,756006,,-1,500,10,19248558,906911,37.34,34.8,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,441,,,,,,
20004353,755005,7079,-1,500,10,19928038,907474,39.2,44.35,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,441,,,,,,
20004354,755002,7069,-1,500,10,13456443,910017,26.49,52.59,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,441,,,,,,
20004355,756003,7023,-1,500,10,14898081,1208788,35.32,53.26,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,442,,,,,,
20004356,753012,7095,-1,500,10,18000388,1217009,32.07,55.65,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,442,,,,,,
20004357,753010,7067,-1,500,10,18233778,925225,36.32,41.98,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,442,,,,,,
20004358,751012,7104,-1,500,10,20563665,1188362,34.97,52.36,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,443,,,,,,
20004359,755004,7049,-1,500,10,19025537,927273,39.05,37.64,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,443,,,,,,
20004360,753010,7067,-1,500,10,18595240,910899,37.04,41.33,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,443,,,,,,
20004361,754011,7093,-1,500,10,20348513,1165438,37.31,51.31,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,443,,,,,,
20004362,756004,7099,-1,500,10,17696771,916444,38.01,35.72,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,443,,,,,,
20004363,752007,7016,-1,500,10,19936111,1161699,45.87,49.35,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,443,,,,,,
20004364,753006,7052,-1,500,10,17808816,1283904,39.21,45.57,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,444,,,,,,
20004365,751012,7104,-1,500,10,20669512,1192901,35.15,52.56,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,444,,,,,,
20004366,755004,7049,-1,500,10,18090094,922346,37.13,37.44,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,444,,,,,,
20004367,752013,7098,-1,500,10,18512943,1159203,37.38,40.14,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,444,,,,,,
20004368,754011,7078,-1,500,10,21733804,1162258,39.85,51.17,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,444,,,,,,
20004369,756002,7037,-1,500,10,20434786,1142579,30.647,50.382,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,444,,,,,,
20004370,752013,7098,-1,500,10,17705664,1169599,35.75,40.5,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,445,,,,,,
20004371,752012,7115,-1,500,10,17428444,1285798,39.94,35.44,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,445,,,,,,
20004372,751004,7101,-1,500,10,19535173,1270999,47.35,42.62,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,445,,,,,,
20004373,752013,7098,-1,500,10,17339169,1190969,35.01,41.24,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,446,,,,,,
20004374,753006,7052,-1,500,10,19757294,1285876,43.5,45.64,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,446,,,,,,
20004375,754012,,-1,500,10,18480169,1244980,38.53,45.89,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,447,,,,,,
20004376,754011,7093,-1,500,10,22039223,1212682,40.41,53.39,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,447,,,,,,
20004377,754012,,-1,500,10,19588116,1260986,40.84,46.48,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,447,,,,,,
20004378,752013,7098,-1,500,10,17958248,1246417,36.26,43.16,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,448,,,,,,
20004379,754011,7078,-1,500,10,22159209,1231762,40.63,54.23,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,448,,,,,,
20004380,754011,7078,-1,500,10,21744712,1215181,39.87,53.5,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,448,,,,,,
20004381,752012,7092,-1,500,10,19300453,1311920,44.23,36.16,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,448,,,,,,
20004382,751009,7022,-1,500,10,22732732,1124309,31.47,72.21,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,449,,,,,,
20004383,753006,7040,-1,500,10,20025266,1315459,44.09,46.69,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,449,,,,,,
20004384,753010,7086,-1,500,10,19237840,995311,38.32,45.16,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,449,,,,,,
20004385,751007,7019,-1,500,10,17659556,1333070,42.342795,48.51,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,449,,,,,,
20004386,751011,7109,-1,500,10,19790982,1207044,43.78,45.43,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,449,,,,,,
20004387,753006,7040,-1,500,10,18685404,1317713,41.14,46.77,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,449,,,,,,
20004388,753010,7067,-1,500,10,20407573,975696,40.65,44.27,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,449,,,,,,
20004389,751010,7066,-1,500,10,20146422,1353395,44.56,49.99,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,449,,,,,,
20004390,756005,7083,-1,500,10,20589750,1446637,43.66,50.78,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,450,,,,,,
20004391,756006,,-1,500,10,21145577,990044,41.02,37.99,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,450,,,,,,
20004392,755006,7118,-1,500,10,21681980,1208686,33.86,58.22,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,450,,,,,,
20004393,755005,7088,-1,500,10,22795236,982364,44.84,48.01,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,450,,,,,,
20004394,754007,7051,-1,500,10,20727974,988003,48.92,57.11,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,450,,,,,,
20004395,755006,7107,-1,500,10,22085395,1198720,34.49,57.74,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,450,,,,,,
20004396,756003,7023,-1,500,10,16180363,1297303,38.36,57.16,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,450,,,,,,
20004397,751010,7096,-1,500,10,19513456,1369639,43.16,50.59,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,450,,,,,,
20004398,753011,7065,-1,500,10,23607702,1334771,38.54,62.26,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,450,,,,,,
20004399,752010,7036,-1,500,10,19368878,1185353,38,62.61,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,450,,,,,,
20004400,754011,7078,-1,500,10,23260897,1285366,42.65,56.59,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,451,,,,,,
20004401,751012,7104,-1,500,10,23692024,1316821,40.29,58.02,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,451,,,,,,
20004402,755004,7049,-1,500,10,19678398,1015714,40.39,41.23,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,451,,,,,,
20004403,753001,,-1,500,10,18194474,1020676,49.91,45.57,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,451,,,,,,
20004404,756003,7011,-1,500,10,16015859,1335886,37.97,58.86,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,451,,,,,,
20004405,752007,7016,-1,500,10,19783993,1242676,45.52,52.79,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,451,,,,,,
20004406,751011,7109,-1,500,10,20473586,1219001,45.29,45.88,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,451,,,,,,
20004407,753006,7040,-1,500,10,20325032,1391530,44.75,49.39,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,451,,,,,,
20004408,755002,7069,-1,500,10,15605207,1027165,30.72,59.36,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,451,,,,,,
20004409,753012,7117,-1,500,10,21390545,1303829,38.11,59.62,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,452,,,,,,
20004410,751009,7102,-1,500,10,23483988,1194219,32.51,76.7,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,452,,,,,,
20004411,755004,7049,-1,500,10,20667434,1017931,42.42,41.32,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,452,,,,,,
20004412,755006,7107,-1,500,10,21681980,1231522,33.86,59.32,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,452,,,,,,
20004413,753012,7095,-1,500,10,21800283,1369655,38.84,62.63,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,453,,,,,,
20004414,751012,7104,-1,500,10,22586513,1347915,38.41,59.39,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,453,,,,,,
20004415,755004,7043,-1,500,10,20852573,1031481,42.8,41.87,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,453,,,,,,
20004416,754001,7053,-1,500,10,18188592,1317917,39.52,60.37,1,1,,1200,900,350,0,350,0,600,0,0,300,350,300,300,,453,,,,,,
