id,name,brief,desc,name1,type,type_config,qlt,group,is_economy,stack_limit,level,icon,light_effect,gift_id,is_auto_open,equip,pub_scroll_type,partner_cost,treasure_cost,get_ways,go_window,getway_item,dropbox_show,is_sell,sell_price,summon_id,show_in_bag,show_bag_type,filter_type,show_in_forge,skin_id,collection_id,para,avatar_frame_effect,effect_mask,dress_id,clear_act
1070007,-1,-1,,-1,22,1002,2,,0,,,icon_1070007,,,,,,,,,,,,,,,,,,,,40130,,,,,
1070008,-1,-1,,-1,22,1002,2,,0,,,icon_1070008,,,,,,,,,,,,,,,,,,,,40131,,,,,
1070009,-1,-1,,-1,22,1002,2,,0,,,icon_1070009,,,,,,,,,,,,,,,,,,,,40132,,,,,
1070010,-1,-1,,-1,22,1002,2,,0,,,icon_1070010,,,,,,,,,,,,,,,,,,,,40133,,,,,
1070011,-1,-1,,-1,22,1002,2,,0,,,icon_1070011,,,,,,,,,,,,,,,,,,,,40134,,,,,
1070012,-1,-1,,-1,22,1002,2,,0,,,icon_1070012,,,,,,,,,,,,,,,,,,,,40135,,,,,
1070013,-1,-1,,-1,22,1002,2,,0,,,icon_1070013,,,,,,,,,,,,,,,,,,,,40136,,,,,
1070014,-1,-1,,-1,22,1002,2,,0,,,icon_1070014,,,,,,,,,,,,,,,,,,,,40137,,,,,
1070015,-1,-1,,-1,22,1002,2,,0,,,icon_1070015,,,,,,,,,,,,,,,,,,,,40138,,,,,
1070016,-1,-1,,-1,22,1002,2,,0,,,icon_1070016,,,,,,,,,,,,,,,,,,,,40139,,,,,
1070017,-1,-1,,-1,22,1002,2,,0,,,icon_1070017,,,,,,,,,,,,,,,,,,,,40140,,,,,
1070018,-1,-1,,-1,22,1002,2,,0,,,icon_1070018,,,,,,,,,,,,,,,,,,,,40141,,,,,
1070019,-1,-1,,-1,22,1002,2,,0,,,icon_1070019,,,,,,,,,,,,,,,,,,,,40142,,,,,
1070020,-1,-1,,-1,22,1002,2,,0,,,icon_1070020,,,,,,,,,,,,,,,,,,,,40143,,,,,
1080001,-1,-1,,-1,22,1002,2,,0,,,icon_1080001,,,,,,,,,,,,,,,,,,,,40144,,,,,
1080002,-1,-1,,-1,22,1002,2,,0,,,icon_1080002,,,,,,,,,,,,,,,,,,,,40145,,,,,
1080003,-1,-1,,-1,22,1002,2,,0,,,icon_1080003,,,,,,,,,,,,,,,,,,,,40146,,,,,
1080004,-1,-1,,-1,22,1002,2,,0,,,icon_1080004,,,,,,,,,,,,,,,,,,,,40147,,,,,
1080005,-1,-1,,-1,22,1002,2,,0,,,icon_1080005,,,,,,,,,,,,,,,,,,,,40148,,,,,
1080006,-1,-1,,-1,22,1002,2,,0,,,icon_1080006,,,,,,,,,,,,,,,,,,,,40149,,,,,
1080007,-1,-1,,-1,22,1002,2,,0,,,icon_1080007,,,,,,,,,,,,,,,,,,,,40150,,,,,
1080008,-1,-1,,-1,22,1002,2,,0,,,icon_1080008,,,,,,,,,,,,,,,,,,,,40151,,,,,
1080009,-1,-1,,-1,22,1002,2,,0,,,icon_1080009,,,,,,,,,,,,,,,,,,,,40152,,,,,
1080010,-1,-1,,-1,22,1002,2,,0,,,icon_1080010,,,,,,,,,,,,,,,,,,,,40153,,,,,
1090001,-1,-1,,-1,22,1002,2,,0,,,icon_1090001,,,,,,,,,,,,,,,,,,,,40154,,,,,
1090002,-1,-1,,-1,22,1002,2,,0,,,icon_1090002,,,,,,,,,,,,,,,,,,,,40155,,,,,
1090003,-1,-1,,-1,22,1002,2,,0,,,icon_1090003,,,,,,,,,,,,,,,,,,,,40156,,,,,
1090004,-1,-1,,-1,22,1002,2,,0,,,icon_1090004,,,,,,,,,,,,,,,,,,,,40157,,,,,
1090005,-1,-1,,-1,22,1002,2,,0,,,icon_1090005,,,,,,,,,,,,,,,,,,,,40158,,,,,
1090006,-1,-1,,-1,22,1002,2,,0,,,icon_1090006,,,,,,,,,,,,,,,,,,,,40159,,,,,
1090007,-1,-1,,-1,22,1002,2,,0,,,icon_1090007,,,,,,,,,,,,,,,,,,,,40160,,,,,
1090008,-1,-1,,-1,22,1002,2,,0,,,icon_1090008,,,,,,,,,,,,,,,,,,,,40161,,,,,
1090009,-1,-1,,-1,22,1002,2,,0,,,icon_1090009,,,,,,,,,,,,,,,,,,,,40162,,,,,
1090010,-1,-1,,-1,22,1002,2,,0,,,icon_1090010,,,,,,,,,,,,,,,,,,,,40163,,,,,
1090011,-1,-1,,-1,22,1002,2,,0,,,icon_1090011,,,,,,,,,,,,,,,,,,,,40164,,,,,
1090012,-1,-1,,-1,22,1002,2,,0,,,icon_1090012,,,,,,,,,,,,,,,,,,,,40165,,,,,
1090013,-1,-1,,-1,22,1002,2,,0,,,icon_1090013,,,,,,,,,,,,,,,,,,,,40166,,,,,
1090014,-1,-1,,-1,22,1002,2,,0,,,icon_1090014,,,,,,,,,,,,,,,,,,,,40167,,,,,
1090015,-1,-1,,-1,22,1002,2,,0,,,icon_1090015,,,,,,,,,,,,,,,,,,,,40168,,,,,
1090016,-1,-1,,-1,22,1002,2,,0,,,icon_1090016,,,,,,,,,,,,,,,,,,,,40169,,,,,
1090017,-1,-1,,-1,22,1002,2,,0,,,icon_1090017,,,,,,,,,,,,,,,,,,,,40170,,,,,
1090018,-1,-1,,-1,22,1002,2,,0,,,icon_1090018,,,,,,,,,,,,,,,,,,,,40171,,,,,
1090019,-1,-1,,-1,22,1002,2,,0,,,icon_1090019,,,,,,,,,,,,,,,,,,,,40172,,,,,
1090020,-1,-1,,-1,22,1002,2,,0,,,icon_1090020,,,,,,,,,,,,,,,,,,,,40173,,,,,
1090021,-1,-1,,-1,22,1002,2,,0,,,icon_1090021,,,,,,,,,,,,,,,,,,,,40176,,,,,
1090022,-1,-1,,-1,22,1002,2,,0,,,icon_1090022,,,,,,,,,,,,,,,,,,,,40177,,,,,
1100001,-1,-1,,-1,22,1002,2,,0,,,icon_1100001,,,,,,,,,,,,,,,,,,,,40174,,,,,
1100002,-1,-1,,-1,22,1002,2,,0,,,icon_1100002,,,,,,,,,,,,,,,,,,,,40175,,,,,
1100003,-1,-1,,-1,22,1002,2,,0,,,icon_1100003,,,,,,,,,,,,,,,,,,,,40178,,,,,
1100004,-1,-1,,-1,22,1002,2,,0,,,icon_1100004,,,,,,,,,,,,,,,,,,,,40179,,,,,
1100005,-1,-1,,-1,22,1002,2,,0,,,icon_1100005,,,,,,,,,,,,,,,,,,,,40180,,,,,
1100006,-1,-1,,-1,22,1002,2,,0,,,icon_1100006,,,,,,,,,,,,,,,,,,,,40181,,,,,
1100007,-1,-1,,-1,22,1002,2,,0,,,icon_1100007,,,,,,,,,,,,,,,,,,,,40200,,,,,
1110001,-1,-1,,-1,22,1002,2,,0,,,icon_1110001,,,,,,,,,,,,,,,,,,,,40182,,,,,
1110002,-1,-1,,-1,22,1002,2,,0,,,icon_1110002,,,,,,,,,,,,,,,,,,,,40183,,,,,
1110003,-1,-1,,-1,22,1002,2,,0,,,icon_1110003,,,,,,,,,,,,,,,,,,,,40184,,,,,
1110004,-1,-1,,-1,22,1002,2,,0,,,icon_1110004,,,,,,,,,,,,,,,,,,,,40185,,,,,
1110005,-1,-1,,-1,22,1002,2,,0,,,icon_1110005,,,,,,,,,,,,,,,,,,,,40186,,,,,
1110006,-1,-1,,-1,22,1002,2,,0,,,icon_1110006,,,,,,,,,,,,,,,,,,,,40187,,,,,
1110007,-1,-1,,-1,22,1002,2,,0,,,icon_1110007,,,,,,,,,,,,,,,,,,,,40188,,,,,
1110008,-1,-1,,-1,22,1002,2,,0,,,icon_1110008,,,,,,,,,,,,,,,,,,,,40189,,,,,
1110009,-1,-1,,-1,22,1002,2,,0,,,icon_1110009,,,,,,,,,,,,,,,,,,,,40190,,,,,
1110010,-1,-1,,-1,22,1002,2,,0,,,icon_1110010,,,,,,,,,,,,,,,,,,,,40191,,,,,
1110011,-1,-1,,-1,22,1002,2,,0,,,icon_1110011,,,,,,,,,,,,,,,,,,,,40192,,,,,
1110012,-1,-1,,-1,22,1002,2,,0,,,icon_1110012,,,,,,,,,,,,,,,,,,,,40193,,,,,
1110013,-1,-1,,-1,22,1002,2,,0,,,icon_1110013,,,,,,,,,,,,,,,,,,,,40194,,,,,
1110014,-1,-1,,-1,22,1002,2,,0,,,icon_1110014,,,,,,,,,,,,,,,,,,,,40195,,,,,
1110015,-1,-1,,-1,22,1002,2,,0,,,icon_1110015,,,,,,,,,,,,,,,,,,,,40196,,,,,
1110016,-1,-1,,-1,22,1002,2,,0,,,icon_1110016,,,,,,,,,,,,,,,,,,,,40197,,,,,
1110017,-1,-1,,-1,22,1002,2,,0,,,icon_1110017,,,,,,,,,,,,,,,,,,,,40198,,,,,
1110018,-1,-1,,-1,22,1002,2,,0,,,icon_1110018,,,,,,,,,,,,,,,,,,,,40199,,,,,
1110019,-1,-1,,-1,22,1002,2,,0,,,icon_1110019,,,,,,,,,,,,,,,,,,,,40201,,,,,
1120001,-1,-1,,-1,22,1002,2,,0,,,icon_1120001,,,,,,,,,,,,,,,,,,,,40202,,,,,
1120002,-1,-1,,-1,22,1002,2,,0,,,icon_1120002,,,,,,,,,,,,,,,,,,,,40203,,,,,
1120003,-1,-1,,-1,22,1002,2,,0,,,icon_1120003,,,,,,,,,,,,,,,,,,,,40204,,,,,
1120004,-1,-1,,-1,22,1002,2,,0,,,icon_1120004,,,,,,,,,,,,,,,,,,,,40205,,,,,
1120005,-1,-1,,-1,22,1002,2,,0,,,icon_1120005,,,,,,,,,,,,,,,,,,,,40206,,,,,
1120006,-1,-1,,-1,22,1002,2,,0,,,icon_1120006,,,,,,,,,,,,,,,,,,,,40207,,,,,
1120007,-1,-1,,-1,22,1002,2,,0,,,icon_1120007,,,,,,,,,,,,,,,,,,,,40208,,,,,
1120008,-1,-1,,-1,22,1002,2,,0,,,icon_1120008,,,,,,,,,,,,,,,,,,,,40209,,,,,
1120009,-1,-1,,-1,22,1002,2,,0,,,icon_1120009,,,,,,,,,,,,,,,,,,,,40210,,,,,
1120010,-1,-1,,-1,22,1002,2,,0,,,icon_1120010,,,,,,,,,,,,,,,,,,,,40211,,,,,
1120011,-1,-1,,-1,22,1002,2,,0,,,icon_1120011,,,,,,,,,,,,,,,,,,,,40212,,,,,
1120012,-1,-1,,-1,22,1002,2,,0,,,icon_1120012,,,,,,,,,,,,,,,,,,,,40213,,,,,
1120013,-1,-1,,-1,22,1002,2,,0,,,icon_1120013,,,,,,,,,,,,,,,,,,,,40214,,,,,
1120014,-1,-1,,-1,22,1002,2,,0,,,icon_1120014,,,,,,,,,,,,,,,,,,,,40215,,,,,
1120015,-1,-1,,-1,22,1002,2,,0,,,icon_1120015,,,,,,,,,,,,,,,,,,,,40216,,,,,
1120016,-1,-1,,-1,22,1002,2,,0,,,icon_1120016,,,,,,,,,,,,,,,,,,,,40217,,,,,
1120017,-1,-1,,-1,22,1002,2,,0,,,icon_1120017,,,,,,,,,,,,,,,,,,,,40218,,,,,
1120018,-1,-1,,-1,22,1002,2,,0,,,icon_1120018,,,,,,,,,,,,,,,,,,,,40219,,,,,
1120019,-1,-1,,-1,22,1002,2,,0,,,icon_1120019,,,,,,,,,,,,,,,,,,,,40220,,,,,
1120020,-1,-1,,-1,22,1002,2,,0,,,icon_1120020,,,,,,,,,,,,,,,,,,,,40221,,,,,
1120021,-1,-1,,-1,22,1002,2,,0,,,icon_1120021,,,,,,,,,,,,,,,,,,,,40222,,,,,
1120022,-1,-1,,-1,22,1002,2,,0,,,icon_1120022,,,,,,,,,,,,,,,,,,,,40223,,,,,
1120023,-1,-1,,-1,22,1002,2,,0,,,icon_1120023,,,,,,,,,,,,,,,,,,,,40224,,,,,
1120024,-1,-1,,-1,22,1002,2,,0,,,icon_1120024,,,,,,,,,,,,,,,,,,,,40225,,,,,
1120025,-1,-1,,-1,22,1002,2,,0,,,icon_1120025,,,,,,,,,,,,,,,,,,,,40226,,,,,
1120026,-1,-1,,-1,22,1002,2,,0,,,icon_1120026,,,,,,,,,,,,,,,,,,,,40227,,,,,
1129999,-1,-1,,-1,22,1002,2,,0,,,icon_1129999,,,,,,,,,,,,,,,,,,,,40228,,,,,
1900002,-1,-1,,-1,22,1002,2,,0,,,icon_1900002,,,,,,,,,,,,,,,,,,,,40229,,,,,
1130001,-1,-1,,-1,22,1002,2,,0,,,icon_1130001,,,,,,,,,,,,,,,,,,,,40230,,,,,
1130002,-1,-1,,-1,22,1002,2,,0,,,icon_1130002,,,,,,,,,,,,,,,,,,,,40231,,,,,
1130003,-1,-1,,-1,22,1002,2,,0,,,icon_1130003,,,,,,,,,,,,,,,,,,,,40232,,,,,
1130004,-1,-1,,-1,22,1002,2,,0,,,icon_1130004,,,,,,,,,,,,,,,,,,,,40233,,,,,
1130005,-1,-1,,-1,22,1002,2,,0,,,icon_1130005,,,,,,,,,,,,,,,,,,,,40234,,,,,
1130006,-1,-1,,-1,22,1002,2,,0,,,icon_1130006,,,,,,,,,,,,,,,,,,,,40235,,,,,
1130007,-1,-1,,-1,22,1002,2,,0,,,icon_1130007,,,,,,,,,,,,,,,,,,,,40236,,,,,
1130008,-1,-1,,-1,22,1002,2,,0,,,icon_1130008,,,,,,,,,,,,,,,,,,,,40237,,,,,
1130009,-1,-1,,-1,22,1002,2,,0,,,icon_1130009,,,,,,,,,,,,,,,,,,,,40238,,,,,
1130010,-1,-1,,-1,22,1002,2,,0,,,icon_1130010,,,,,,,,,,,,,,,,,,,,40239,,,,,
1130011,-1,-1,,-1,22,1002,2,,0,,,icon_1130011,,,,,,,,,,,,,,,,,,,,40240,,,,,
1130012,-1,-1,,-1,22,1002,2,,0,,,icon_1130012,,,,,,,,,,,,,,,,,,,,40241,,,,,
1130013,-1,-1,,-1,22,1002,2,,0,,,icon_1130013,,,,,,,,,,,,,,,,,,,,40242,,,,,
1130014,-1,-1,,-1,22,1002,2,,0,,,icon_1130014,,,,,,,,,,,,,,,,,,,,40243,,,,,
1130015,-1,-1,,-1,22,1002,2,,0,,,icon_1130015,,,,,,,,,,,,,,,,,,,,40244,,,,,
1130016,-1,-1,,-1,22,1002,2,,0,,,icon_1130016,,,,,,,,,,,,,,,,,,,,40245,,,,,
1130017,-1,-1,,-1,22,1002,2,,0,,,icon_1130017,,,,,,,,,,,,,,,,,,,,40246,,,,,
1130018,-1,-1,,-1,22,1002,2,,0,,,icon_1130018,,,,,,,,,,,,,,,,,,,,40247,,,,,
1130019,-1,-1,,-1,22,1002,2,,0,,,icon_1130019,,,,,,,,,,,,,,,,,,,,40248,,,,,
1130020,-1,-1,,-1,22,1002,2,,0,,,icon_1130020,,,,,,,,,,,,,,,,,,,,40249,,,,,
1130021,-1,-1,,-1,22,1002,2,,0,,,icon_1130021,,,,,,,,,,,,,,,,,,,,40250,,,,,
1130022,-1,-1,,-1,22,1002,2,,0,,,icon_1130022,,,,,,,,,,,,,,,,,,,,40251,,,,,
1130023,-1,-1,,-1,22,1002,2,,0,,,icon_1130023,,,,,,,,,,,,,,,,,,,,40252,,,,,
1140001,-1,-1,,-1,22,1002,2,,0,,,icon_1140001,,,,,,,,,,,,,,,,,,,,40257,,,,,
1140002,-1,-1,,-1,22,1002,2,,0,,,icon_1140002,,,,,,,,,,,,,,,,,,,,40258,,,,,
1140003,-1,-1,,-1,22,1002,2,,0,,,icon_1140003,,,,,,,,,,,,,,,,,,,,40259,,,,,
1140004,-1,-1,,-1,22,1002,2,,0,,,icon_1140004,,,,,,,,,,,,,,,,,,,,40260,,,,,
1140005,-1,-1,,-1,22,1002,2,,0,,,icon_1140005,,,,,,,,,,,,,,,,,,,,40261,,,,,
1140006,-1,-1,,-1,22,1002,2,,0,,,icon_1140006,,,,,,,,,,,,,,,,,,,,40262,,,,,
1140007,-1,-1,,-1,22,1002,2,,0,,,icon_1140007,,,,,,,,,,,,,,,,,,,,40263,,,,,
1140008,-1,-1,,-1,22,1002,2,,0,,,icon_1140008,,,,,,,,,,,,,,,,,,,,40264,,,,,
1140009,-1,-1,,-1,22,1002,2,,0,,,icon_1140009,,,,,,,,,,,,,,,,,,,,40265,,,,,
