id,name,desc,unlock_desc
110302,Seidentuch Lv.2,"Nachdem du die Erinnerung angesehen hast, erhältst du eine bestimmte Menge an Seidentüchern.",
110303,Seidentuch Lv.3,"Nachdem du die Erinnerung angesehen hast, erhältst du eine bestimmte Menge an Seidentüchern.",
110304,Seidentuch Lv.4,"Nachdem du die Erinnerung angesehen hast, erhältst du eine bestimmte Menge an Seidentüchern.",
110305,Seidentuch Lv.5,"Nachdem du die Erinnerung angesehen hast, erhältst du eine bestimmte Menge an Seidentüchern.",
110306,Seidentuch Lv.6,"Nachdem du die Erinnerung angesehen hast, erhältst du eine bestimmte Menge an Seidentüchern.",
110401,Prem. Seid. Lv.1,"Nachdem du die Erinnerung angesehen hast, erhältst du eine bestimmte Menge an Premium Seidentüchern",
110402,Prem. Seid. Lv.2,"Nachdem du die Erinnerung angesehen hast, erhältst du eine bestimmte Menge an Premium Seidentüchern",
110403,Prem. Seid. Lv.3,"Nachdem du die Erinnerung angesehen hast, erhältst du eine bestimmte Menge an Premium Seidentüchern",
110404,Prem. Seid. Lv.4,"Nachdem du die Erinnerung angesehen hast, erhältst du eine bestimmte Menge an Premium Seidentüchern",
110405,Prem. Seid. Lv.5,"Nachdem du die Erinnerung angesehen hast, erhältst du eine bestimmte Menge an Premium Seidentüchern",
110406,Prem. Seid. Lv.6,"Nachdem du die Erinnerung angesehen hast, erhältst du eine bestimmte Menge an Premium Seidentüchern",
120101,Kampf · Lv.1,"In Lv.1 Kämpfen werden die 3 Outfit-Attribute Mut, Charme und Wissen als Kampfattribute gewertet.",
120102,Kampf · Lv.1 (Sieg),Lv.1 Kampf gewonnen und alle Belohnungen erhalten,
120103,Kampf · Lv.1 (Nied.),Lv.1 Kampf verloren und nur die Hälfte der Belohnungen erhalten,
120201,Kampf · Lv.2,"In Lv.2 Kämpfen werden die 3 Outfit-Attribute Mut, Charme und Wissen als Kampfattribute gewertet.",
120202,Kampf · Lv.2 (Sieg),Lv.2 Kampf gewonnen und alle Belohnungen erhalten,
120203,Kampf · Lv.2 (Nied.),Lv.2 Kampf verloren und nur die Hälfte der Belohnungen erhalten,
120301,Kampf · Lv.3,"In Lv.3 Kämpfen werden die 3 Outfit-Attribute Mut, Charme und Wissen als Kampfattribute gewertet.",
120302,Kampf · Lv.3 (Sieg),Lv.3 Kampf gewonnen und alle Belohnungen erhalten,
120303,Kampf · Lv.3 (Nied.),Lv.3 Kampf verloren und nur die Hälfte der Belohnungen erhalten,
130101,Luna · 1,"Am Fuße des Berges sammelte Isabella mich auf. Schwerverletzt und ohnmächtig lag ich da. Sie brachte mich zurück zur Yume Akademie und versorgte meine Verletzungen. Als ich wieder aufwachte, konnte ich mich an nichts mehr erinnern, außer meinen Namen...",
130102,Luna · 2,"Luna -- Das ist mein Name. Doch was bleibt mir außer meinem Namen. Ich weiß nicht, wo ich herkomme oder wo ich hingehöre. Eine einsame Insel…","Entsperrt ab ""Ereigniskarte Upgrade · I"" Lv.1"
130103,Luna · 3,"Ein gewisser ""Senpai"" hat mir gesagt, dass ich so sei wie all die anderen Mädchen hier und dass ich gerne hier bleiben dürfte, wenn ich wolle. Und dann hat er mir noch einen kleinen Hasen geschenkt!","Entsperrt ab ""Ereigniskarte Upgrade · I"" Lv.2"
130104,Luna · 4,Senpai ist anscheinend nur eine Anrede. Sein richtiger Name klingt noch besser! (oﾟ▽ﾟ)o Ich habe ihm ein paar Dangos zum Dank für seine Freundlichkeit gemacht. Ich hoffe es schmeckt ihm!,"Entsperrt ab ""Ereigniskarte Upgrade · I"" Lv.3"
130105,Luna · 5,"Senpai hat mir gesagt, ich solle dem Backclub beitreten. Meine Dangos scheinen ihm geschmeckt zu haben! Die anderen in dem Club sind alle super nett! Ich habe einem kleinen Mädchen ein paar Leckereien geschenkt und sie hat sich sehr gefreut!","Entsperrt ab ""Ereigniskarte Upgrade · I"" Lv.4"
130106,Luna · 6,"Heute kam noch ein anderes sehr großes Mädchen zu uns und hat sich ein paar Leckereien geholt. Sie hieß Angie, glaube ich. Fiona kann sagen, was sie will, aber meine Leckereien werden immer beliebter!","Entsperrt ab ""Ereigniskarte Upgrade · I"" Lv.5"
130107,Luna · 7,"Ich habe irgendwie immer das Gefühl, dass ich beobachtet werde. Aber immer wenn ich mich umschaue, sehe ich eigentlich nur Angie, die zu mir rüberschaut. Aber sie hat sicher nichts Böses vor.","Entsperrt ab ""Ereigniskarte Upgrade · I"" Lv.6"
130201,Aurora · 1,"Jetzt bin ich schon eine ganze Woche hier auf dem Campus und es gefällt mir wirklich sehr gut! Das einzig Doofe ist, dass es hier kein Badehaus gibt und man nur duschen kann…",
130202,Aurora · 2,"Heute habe ich den Unterricht geschwänzt, um den Campus genauer zu erkunden. Dabei ist mir aufgefallen, dass es hier keinerlei Unterhaltungseinrichtungen gibt! Das ist ja schlimmer als im Gefängnis! Ich brauche ein Badehaus! Und zwar ein Großes!","Entsperrt ab ""Ereigniskarte Upgrade · II"" Lv.1"
130203,Aurora · 3,"Sei du selbst die Veränderung, die du dir wünschst für diesen Campus! Wenn es kein Badehaus gibt, dann baue ich mir halt mein eigenes... Boah, ist das anstrengend! Jetzt würde ich gern ein schönes Bad nehmen~","Entsperrt ab ""Ereigniskarte Upgrade · II"" Lv.2"
130204,Aurora · 4,"Heute war ich wieder sehr fleißig auf meiner Baustelle! Puh... Oh, meine Schaufel ist auf irgendwas hartes gestoßen! ... Wer vergräbt denn an dieser Stelle hier eine Öllampe?","Entsperrt ab ""Ereigniskarte Upgrade · II"" Lv.3"
130205,Aurora · 5,"In meinem Traum ist ein Mädchen aus der Öllampe rausgekommen und hat gesagt, dass sie meine Wünsche erfüllen könnte. Ich habe mir natürlich ein riesengroßes Badehaus gewünscht. Hach, wenn der Traum doch nur wahr werden würde…","Entsperrt ab ""Ereigniskarte Upgrade · II"" Lv.4"
130206,Aurora · 6,Oh mein Gott! Auf dem Campus ist tatsächlich über Nacht ein Badehaus aufgetaucht! Endlich kann ich all die ausgefallenen Badegänge nachholen!! Häh? Wo ist denn meine Öllampe hin?,"Entsperrt ab ""Ereigniskarte Upgrade · II"" Lv.5"
130207,Aurora · 7,"In letzter Zeit sind auf einmal ganz viele neue Gebäude und Einrichtungen auf dem Campus aufgetaucht. Eine Konzerthalle, eine Spielhalle und sogar ein Casino... In wessen Händen sich die Öllampe wohl gerade befindet...?","Entsperrt ab ""Ereigniskarte Upgrade · II"" Lv.6"
130301,Angel · 1,"Sterbt ihr elenden bösen Geister! Jetzt bin ich schon seit drei Monaten hier an der Akademie und habe immernoch keine bösen Geister getötet. Um ehrlich zu sein bin ich mir nicht mal sicher, was alles zu den bösen Geistern zählt.",
130302,Angel · 2,"Immer wenn ich jemandem aus dem Haus der Dämonen begegne, habe ich ein ganz unwohles Gefühl. Sie sind bestimmt alle böse Geister, da bin ich mir sicher! Hier, Lucifer, nimm das!!","Entsperrt ab ""Ereigniskarte Upgrade · III"" Lv.1"
130303,Angel · 3,Michaela hat mir eine Lektion erteilt und mit mir geschimpft. Dabei wollte ich doch nur böse Geister jagen… Wahrscheinlich hat sie recht. Aber was habe ich übersehen?,"Entsperrt ab ""Ereigniskarte Upgrade · III"" Lv.2"
130304,Angel · 4,"Auch wenn ich Michaela versprochen habe, nichts mehr zu unternehmen, so ist mir das Haus der Dämonen trotzdem suspekt. Bei dieser Expedition werde ich nicht mehr mit ihnen zusammen gehen. Moment, wo bin ich jetzt?","Entsperrt ab ""Ereigniskarte Upgrade · III"" Lv.3"
130305,Angel · 5,Was ein Pech aber auch! Verlaufen und jetzt fängt es auch noch an zu regnen. Vor mir tauchte plötzlich aus dem Nichts eine Elfin auf und aus Reflex heraus schoss ich mein heiliges Wasser auf sie... Mist! Das ist Reika!,"Entsperrt ab ""Ereigniskarte Upgrade · III"" Lv.4"
130306,Angel · 6,"Reika verbrannte sich leicht an meinem heiligen Wasser und trotzdem war sie so nett, mich zurück zum Campus zu bringen. Mir war das so peinlich. Doch bevor ich mich entschuldigen oder bedanken konnte, fiel sie in ein Koma...","Entsperrt ab ""Ereigniskarte Upgrade · III"" Lv.5"
130307,Angel · 7,"Nachdem ich hörte, dass sie wieder wach war, begab ich mich zum Haus der Dämonen, um mich bei Reika zu entschuldigen. Ich weiß nicht woran es liegt, aber seither habe ich nicht mehr eine so starke Ablehnung gegenüber dem Haus der Dämonen.","Entsperrt ab ""Ereigniskarte Upgrade · III"" Lv.6"
130401,Fenrir · 1,"Nachdem ich den Angriff der Götter abgewehrt hatte, kam ich verletzt wieder nach Hause zurück. Meine Mutter machte mir wie immer ein leckeres Filet vom Drachen und sah mir lächelnd beim Essen zu.",
130402,Fenrir · 2,"Ich bin nicht ein leibliches Kind meiner Mutter. Ihr Kind ist schon vor langer Zeit gestorben. Ich weiß nicht warum, aber aus irgendeinem Grund hat sie sich entschieden, mich mithilfe ihrer Wolfsgestalt vor den Göttern zu retten, die mich eigentlich tot sehen wollten.","Entsperrt ab ""Ereigniskarte Upgrade · IV"" Lv.1"
130403,Fenrir · 3,"Trotz dem Schutz meiner Mutter, gibt es immer noch jede Menge Bastarde, die mich tot sehen wollen. Aber das ist mir egal, denn ich bin die Auserwählte, die gekommen ist, um die Welt der Götter auszulöschen.","Entsperrt ab ""Ereigniskarte Upgrade · IV"" Lv.2"
130404,Fenrir · 4,"Die Angriffe werden immer weniger. Vielleicht, weil die Menschen den Göttern den Krieg erklärt haben? Die Götter können also nicht mal die Menschen besiegen? Lächerlich. Vielleicht sollte ich mal zu diesen Menschen gehen und mich ihnen vorstellen.","Entsperrt ab ""Ereigniskarte Upgrade · IV"" Lv.3"
130405,Fenrir · 5,"Unter den Menschen gibt es tatsächlich viele starke Kämpfer. Da war ein Mädchen mit grünen Haaren, die hat einige Runden gegen mich standgehalten, das hat echt Spaß gemacht! Ich freue mich jetzt noch mehr auf euren Anführer --- den Sonnenkönig!","Entsperrt ab ""Ereigniskarte Upgrade · IV"" Lv.4"
130406,Fenrir · 6,"Sonnenkönig --- Wie hast du es geschafft von einem Menschen zu einem Gott zu werden? Bist du etwa der Gott aus der Prophezeiung? Wie auch immer. Du siehst sehr stark aus, hast du Lust gegen mich zu kämpfen?","Entsperrt ab ""Ereigniskarte Upgrade · IV"" Lv.5"
130407,Fenrir · 7,"So heiß... Wie lange war ich ohnmächtig? Als ich wieder aufwachte, sah ich meine Mutter in ihrer Wolfsform vor mir und die goldenen Flammen, die die Welt der Götter verschlangen... Die Menschheit hat gesiegt.","Entsperrt ab ""Ereigniskarte Upgrade · IV"" Lv.6"
130501,Isabella · 1,"Aufzeichnung: Anastasia, Anführerin des Trupps Nr. 7 des Alpha Regiments, Schnittwunde am Unterschenkel erfolgreich zugenäht. Und das ganz ohne Betäubung. Das ist Anastasia.",
130502,Isabella · 2,"Aufzeichnung: 3 Reservisten der Yume Akademie, Stichverletzungen am Bauch... Verletzungen beim Training erlitten. Jetzt dürfen sie auch mal erfahren, wie es ist als Soldat auf der Krankenstation zu landen.","Entsperrt ab ""Ereigniskarte Upgrade · V"" Lv.1"
130503,Isabella · 3,"Eine weitere Kameradin hat es nicht geschafft... Sie ist bei der Operation vor Schmerz aufgewacht und es war nicht mehr möglich, die Operation fortzuführen. Wenn es doch nur ein Mittel gäbe, mit dem man den Schmerz unterdrücken könnte...","Entsperrt ab ""Ereigniskarte Upgrade · V"" Lv.2"
130504,Isabella · 4,"Nachdem ich mich mit ein paar Kollegen ausgetauscht habe, habe ich erfahren, dass es eine Pflanze gibt, die den Körper taub machen kann --- die Feuerblume. Aber man kann sie nicht einfach so verabreichen, denn sie kann auch tötlich sein.","Entsperrt ab ""Ereigniskarte Upgrade · V"" Lv.3"
130505,Isabella · 5,"Ich habe ein paar Helfer ausgeschickt, die für mich Samen der Feuerblume gesammelt haben. Dann habe ich ein Feld auf dem Campus gepachtet und dort pflanze ich jetzt die Feuerblumen an, um mit ihnen zu experimentieren. Bis jetzt ist es mir allerdings noch nicht gelungen das Gift aus der Pflanze zu lösen.","Entsperrt ab ""Ereigniskarte Upgrade · V"" Lv.4"
130506,Isabella · 6,"Eine Freundin hat mir ihre Aufzeichnungen zukommen lassen. Sie hat also auch schon an den Feuerblumen geforscht? Die Aufzeichnungen sind wirklich sehr detailliert, das wird mir sehr helfen!","Entsperrt ab ""Ereigniskarte Upgrade · V"" Lv.5"
130507,Isabella · 7,Endlich geschafft!! Jetzt muss ich es nur noch ein bisschen optimieren und dann kann ich es anwenden! Die gute Nachricht muss ich direkt meiner Kollegin mitteilen!,"Entsperrt ab ""Ereigniskarte Upgrade · V"" Lv.6"
130601,Teresa · 1,Mein Priester hat mir sehr viel beigebracht. Eigentlich sollten alle zu ihm aufblicken. Aber heutzutage steht er nur noch am Straßenrand und versucht die Leute von seinem Glauben zu überzeugen. Es ist beschämend für mich…,
130602,Teresa · 2,"Es gibt einige Mitglieder in der Kirche, die sich vor den Augen des Priesters immer sehr andächtig verhalten und fleißig beten, aber wenn er nicht hinschaut, dann tun sie unverzeihliche Dinge. Ich habe da schon einiges gesehen...","Entsperrt ab ""Ereigniskarte Upgrade · VI"" Lv.1"
130603,Teresa · 3,"Mit ein paar einfachen Tricks konnte ich Leute in die Kirche locken, damit sie dort unserem Priester bei seinen Reden zuhören. Er hat sich so gefreut! Und ich mich dann auch. Er hat es wirklich verdient, dass ihm mehr Leute zuhören.","Entsperrt ab ""Ereigniskarte Upgrade · VI"" Lv.2"
130604,Teresa · 4,"Er kann mir nicht verzeihen. Ich wollte nur, dass er glücklich ist, aber er findet es nicht gut, mit welchen Tricks ich die Leute anlocke... Er überschätzt wirklich die Macht der Worte...","Entsperrt ab ""Ereigniskarte Upgrade · VI"" Lv.3"
130605,Teresa · 5,"Ich weiß nicht, warum er so enttäuscht ist... Wahrscheinlich, weil die Leute nur in die Kirche gekommen sind, weil ich sie reingelegt habe und nicht wegen seiner ""Bibel"".","Entsperrt ab ""Ereigniskarte Upgrade · VI"" Lv.4"
130606,Teresa · 6,"Glaube, Bibel... Dieses Gefasel bringt doch alles nichts! Mit Gewalt bekommt man viel schneller das, was man will! Endlich hat er das auch verstanden und mich verlassen...","Entsperrt ab ""Ereigniskarte Upgrade · VI"" Lv.5"
130607,Teresa · 7,"Ein paar Mädchen an der Schule hier sprechen immer von ""Moral"" und ""Gerechtigkeit"", aber diese heuchlerischen Dogmen immer und immer wieder zu wiederholen bringt rein gar nichts. Ich habe das Gefühl, dass niemand außer mir das so richtig begriffen hat...","Entsperrt ab ""Ereigniskarte Upgrade · VI"" Lv.6"
130701,Knospe · 1,"In dieser Jahreszeit halten sich die Blüten der Rosen ein bisschen länger! Ist die gelbe Farbe des Senf nicht wunderschön? Susan du Dummkopf! Nicht echter Senf, das ist doch nur der Name der Pflanze!",
130702,Knospe · 2,"Diese neue Monica schaut mich immer mit so einem komischen Blick an. Echt komisch. Aber ist mir eigentlich auch egal... Niemand versteht mich so gut, wie meine Blumen~","Entsperrt ab ""Ereigniskarte Upgrade · VII"" Lv.1"
130703,Knospe · 3,"Hey! Ihr könnt doch hier nicht einfach so über die Wiesen rennen! Was, wenn ihr ausversehen auf die Blumen tretet? Das wird ihnen weh tun! ... Natürlich können sie fühlen!!","Entsperrt ab ""Ereigniskarte Upgrade · VII"" Lv.2"
130704,Knospe · 4,"Ich wusste einfach, dass ich ihnen nicht hätte erzählen sollen, dass ich mit Blumen sprechen kann. Glaubt mir ja eh keiner... Und dann werde ich nur schief angeguckt... Historia ist da ganz anders.","Entsperrt ab ""Ereigniskarte Upgrade · VII"" Lv.3"
130705,Knospe · 5,"Heute habe ich mich mit Historia unterhalten und es hat mich wirklich so sehr gefreut zu hören, dass auch sie daran glaubt, dass Blumen eine Seele haben~ Morgen werde ich ihr diesen Strauß Pfingstrosen schenken, vielleicht kann sie ja verstehen, was die Rosen sagen...","Entsperrt ab ""Ereigniskarte Upgrade · VII"" Lv.4"
130706,Knospe · 6,"Es ist mir vollkommen egal, was die anderen über mich reden und über mich denken. Historia braucht sich deshalb keine Sorgen um mich zu machen. Ich habe mich schon lange daran gewöhnt...","Entsperrt ab ""Ereigniskarte Upgrade · VII"" Lv.5"
130707,Knospe · 7,"Warum ich diese sonderbaren Fähigkeiten habe? Das weiß ich auch nicht... Hast du etwa Angst vor mir? Ist mir egal. Solange ich mit meinen Blumen zusammen Zeit verbringen kann, bin ich glücklich~","Entsperrt ab ""Ereigniskarte Upgrade · VII"" Lv.6"
130801,Punkt x1,"Erhalte 1 Punkt (Die Gesamtpunktzahl, die du beim Anschauen der Erinnerung erreichst, wird auf deine Erfolge angerechnet.)",
130901,Punkt x2,"Erhalte 2 Punkte (Die Gesamtpunktzahl, die du beim Anschauen der Erinnerung erreichst, wird auf deine Erfolge angerechnet.)",
131001,Punkt x4,"Erhalte 4 Punkte (Die Gesamtpunktzahl, die du beim Anschauen der Erinnerung erreichst, wird auf deine Erfolge angerechnet.)",
131101,Punkt x8,"Erhalte 8 Punkte (Die Gesamtpunktzahl, die du beim Anschauen der Erinnerung erreichst, wird auf deine Erfolge angerechnet.)",
131201,Punkt x16,"Erhalte 16 Punkte (Die Gesamtpunktzahl, die du beim Anschauen der Erinnerung erreichst, wird auf deine Erfolge angerechnet.)",
210101,Stand.vers. Lv.1,"Nachdem du die Erinnerung angesehen hast, erhältst du zufällig eine der folgenden Belohnungen: Münzen / EXP-Saft / Kristallmeißel / Brotdosen/Dias.",
210102,Stand.vers. Lv.2,"Nachdem du die Erinnerung angesehen hast, erhältst du zufällig eine der folgenden Belohnungen: Münzen / EXP-Saft / Kristallmeißel / Brotdosen/Dias.",
210103,Stand.vers. Lv.3,"Nachdem du die Erinnerung angesehen hast, erhältst du zufällig eine der folgenden Belohnungen: Münzen / EXP-Saft / Kristallmeißel / Brotdosen/Dias.",
210104,Stand.vers. Lv.4,"Nachdem du die Erinnerung angesehen hast, erhältst du zufällig eine der folgenden Belohnungen: Münzen / EXP-Saft / Kristallmeißel / Brotdosen/Dias.",
210105,Stand.vers. Lv.5,"Nachdem du die Erinnerung angesehen hast, erhältst du zufällig eine der folgenden Belohnungen: Münzen / EXP-Saft / Kristallmeißel / Brotdosen/Dias.",
210106,Stand.vers. Lv.6,"Nachdem du die Erinnerung angesehen hast, erhältst du zufällig eine der folgenden Belohnungen: Münzen / EXP-Saft / Kristallmeißel / Brotdosen/Dias.",
210201,Knopf Lv.1,"Nachdem du die Erinnerung angesehen hast, erhältst du eine bestimmte Menge an Knöpfen.",
210202,Knopf Lv.2,"Nachdem du die Erinnerung angesehen hast, erhältst du eine bestimmte Menge an Knöpfen.",
210203,Knopf Lv.3,"Nachdem du die Erinnerung angesehen hast, erhältst du eine bestimmte Menge an Knöpfen.",
210204,Knopf Lv.4,"Nachdem du die Erinnerung angesehen hast, erhältst du eine bestimmte Menge an Knöpfen.",
210205,Knopf Lv.5,"Nachdem du die Erinnerung angesehen hast, erhältst du eine bestimmte Menge an Knöpfen.",
210206,Knopf Lv.6,"Nachdem du die Erinnerung angesehen hast, erhältst du eine bestimmte Menge an Knöpfen.",
210301,Seidentuch Lv.1,"Nachdem du die Erinnerung angesehen hast, erhältst du eine bestimmte Menge an Seidentüchern.",
210302,Seidentuch Lv.2,"Nachdem du die Erinnerung angesehen hast, erhältst du eine bestimmte Menge an Seidentüchern.",
210303,Seidentuch Lv.3,"Nachdem du die Erinnerung angesehen hast, erhältst du eine bestimmte Menge an Seidentüchern.",
210304,Seidentuch Lv.4,"Nachdem du die Erinnerung angesehen hast, erhältst du eine bestimmte Menge an Seidentüchern.",
210305,Seidentuch Lv.5,"Nachdem du die Erinnerung angesehen hast, erhältst du eine bestimmte Menge an Seidentüchern.",
210306,Seidentuch Lv.6,"Nachdem du die Erinnerung angesehen hast, erhältst du eine bestimmte Menge an Seidentüchern.",
210401,Prem. Seid. Lv.1,"Nachdem du die Erinnerung angesehen hast, erhältst du eine bestimmte Menge an Premium Seidentüchern",
210402,Prem. Seid. Lv.2,"Nachdem du die Erinnerung angesehen hast, erhältst du eine bestimmte Menge an Premium Seidentüchern",
210403,Prem. Seid. Lv.3,"Nachdem du die Erinnerung angesehen hast, erhältst du eine bestimmte Menge an Premium Seidentüchern",
210404,Prem. Seid. Lv.4,"Nachdem du die Erinnerung angesehen hast, erhältst du eine bestimmte Menge an Premium Seidentüchern",
210405,Prem. Seid. Lv.5,"Nachdem du die Erinnerung angesehen hast, erhältst du eine bestimmte Menge an Premium Seidentüchern",
210406,Prem. Seid. Lv.6,"Nachdem du die Erinnerung angesehen hast, erhältst du eine bestimmte Menge an Premium Seidentüchern",
210501,Alptraum·1,"Nachdem du die Erinnerung angesehen hast, erhältst du「Alptraumpunkt」x1.",
210601,Alptraum·2,"Nachdem du die Erinnerung angesehen hast, erhältst du「Alptraumpunkt」x2.",
210701,Alptraum·4,"Nachdem du die Erinnerung angesehen hast, erhältst du「Alptraumpunkt」x4.",
210801,Alptraum·6,"Nachdem du die Erinnerung angesehen hast, erhältst du「Alptraumpunkt」x6.",
210901,Alptraum·8,"Nachdem du die Erinnerung angesehen hast, erhältst du「Alptraumpunkt」x8.",
211001,Alptraum·10,"Nachdem du die Erinnerung angesehen hast, erhältst du「Alptraumpunkt」x10.",
211101,Outfit-Show·Kopf 1,"Such dir nach der Bedingung ein Outfit-Teil aus, um es zu zeigen. Nach dem Ende des Ansehens erhältst du zufällig eine der folgende Belohnungen: Münzen / EXP-Saft / Kristallmeißel / Brotdosen / Dias.",
211201,Outfit-Show·Kopf 2,"Such dir nach der Bedingung ein Outfit-Teil aus, um es zu zeigen. Nach dem Ende des Ansehens erhältst du zufällig eine der folgende Belohnungen: Münzen/EXP-Saft/Kristallmeißel/Brotdosen/Dias.",
211301,Outfit-Show·Kopf 3,"Such dir nach der Bedingung ein Outfit-Teil aus, um es zu zeigen. Nach dem Ende des Ansehens erhältst du zufällig eine der folgende Belohnungen: Münzen/EXP-Saft/Kristallmeißel/Brotdosen/Dias.",
211401,Outfit-Show·Oberkörper 1,"Such dir nach der Bedingung ein Outfit-Teil aus, um es zu zeigen. Nach dem Ende des Ansehens erhältst du zufällig eine der folgende Belohnungen: Münzen/EXP-Saft/Kristallmeißel/Brotdosen/Dias.",
211501,Outfit-Show·Oberkörper 2,"Such dir nach der Bedingung ein Outfit-Teil aus, um es zu zeigen. Nach dem Ende des Ansehens erhältst du zufällig eine der folgende Belohnungen: Münzen/EXP-Saft/Kristallmeißel/Brotdosen/Dias.",
211601,Outfit-Show·Oberkörper 3,"Such dir nach der Bedingung ein Outfit-Teil aus, um es zu zeigen. Nach dem Ende des Ansehens erhältst du zufällig eine der folgende Belohnungen: Münzen/EXP-Saft/Kristallmeißel/Brotdosen/Dias.",
211701,Outfit-Show·Unterkörper 1,"Such dir nach der Bedingung ein Outfit-Teil aus, um es zu zeigen. Nach dem Ende des Ansehens erhältst du zufällig eine der folgende Belohnungen: Münzen/EXP-Saft/Kristallmeißel/Brotdosen/Dias.",
211801,Outfit-Show·Unterkörper 2,"Such dir nach der Bedingung ein Outfit-Teil aus, um es zu zeigen. Nach dem Ende des Ansehens erhältst du zufällig eine der folgende Belohnungen: Münzen/EXP-Saft/Kristallmeißel/Brotdosen/Dias.",
211901,Outfit-Show·Unterkörper 3,"Such dir nach der Bedingung ein Outfit-Teil aus, um es zu zeigen. Nach dem Ende des Ansehens erhältst du zufällig eine der folgende Belohnungen: Münzen/EXP-Saft/Kristallmeißel/Brotdosen/Dias.",
212001,Outfit-Show·Kopfschmuck 1,"Such dir nach der Bedingung ein Outfit-Teil aus, um es zu zeigen. Nach dem Ende des Ansehens erhältst du zufällig eine der folgende Belohnungen: Münzen/EXP-Saft/Kristallmeißel/Brotdosen/Dias.",
212101,Outfit-Show·Kopfschmuck 2,"Such dir nach der Bedingung ein Outfit-Teil aus, um es zu zeigen. Nach dem Ende des Ansehens erhältst du zufällig eine der folgende Belohnungen: Münzen/EXP-Saft/Kristallmeißel/Brotdosen/Dias.",
212201,Outfit-Show·Kopfschmuck 3,"Such dir nach der Bedingung ein Outfit-Teil aus, um es zu zeigen. Nach dem Ende des Ansehens erhältst du zufällig eine der folgende Belohnungen: Münzen/EXP-Saft/Kristallmeißel/Brotdosen/Dias.",
212301,Outfit-Show·Extra-Utensil 1,"Such dir nach der Bedingung ein Outfit-Teil aus, um es zu zeigen. Nach dem Ende des Ansehens erhältst du zufällig eine der folgende Belohnungen: Münzen/EXP-Saft/Kristallmeißel/Brotdosen/Dias.",
212401,Outfit-Show·Extra-Utensil 2,"Such dir nach der Bedingung ein Outfit-Teil aus, um es zu zeigen. Nach dem Ende des Ansehens erhältst du zufällig eine der folgende Belohnungen: Münzen/EXP-Saft/Kristallmeißel/Brotdosen/Dias.",
212501,Outfit-Show·Extra-Utensil 3,"Such dir nach der Bedingung ein Outfit-Teil aus, um es zu zeigen. Nach dem Ende des Ansehens erhältst du zufällig eine der folgende Belohnungen: Münzen/EXP-Saft/Kristallmeißel/Brotdosen/Dias.",
212601,Outfit-Show·Attribut 1,"Such dir nach der Bedingung ein Outfit-Teil aus, um es zu zeigen. Nach dem Ende des Ansehens erhältst du zufällig eine der folgende Belohnungen: Münzen/EXP-Saft/Kristallmeißel/Brotdosen/Dias.",
212701,Outfit-Show·Attribut 2,"Such dir nach der Bedingung ein Outfit-Teil aus, um es zu zeigen. Nach dem Ende des Ansehens erhältst du zufällig eine der folgende Belohnungen: Münzen/EXP-Saft/Kristallmeißel/Brotdosen/Dias.",
212801,Outfit-Show·Attribut 3,"Such dir nach der Bedingung ein Outfit-Teil aus, um es zu zeigen. Nach dem Ende des Ansehens erhältst du zufällig eine der folgende Belohnungen: Münzen/EXP-Saft/Kristallmeißel/Brotdosen/Dias.",
